anime_id,genre_id
19959,"4, 9, 16"
2824,"2, 4"
12447,4
33522,"33, 37"
16508,"4, 8, 23, 28, 33"
15993,37
31454,"1, 19, 29, 36"
29975,"1, 29"
3178,"1, 2, 6, 9, 14, 31, 39"
17887,"1, 19, 29, 30"
10751,"1, 9, 19, 29"
1990,"4, 9, 17"
9098,"1, 4, 9, 19, 23"
21587,29
10688,7
22031,"1, 13, 30"
10869,"3, 16, 33, 36, 37"
21441,7
1452,"4, 26, 28, 33"
1979,"5, 9"
31581,"4, 29, 35, 37"
14359,"9, 21"
16738,"4, 9, 35"
20355,3
30137,"1, 33, 38"
7621,"9, 14, 39"
15043,"4, 39"
2892,"4, 9"
28093,"9, 16"
7363,"1, 18"
3259,8
19769,"1, 9, 17"
21013,"1, 16, 38"
545,"4, 29"
31111,"16, 35"
12393,"4, 35"
8446,"9, 21"
34048,"14, 40"
7004,4
989,"13, 20"
3818,"21, 29"
27677,"1, 20, 23, 29"
3762,"1, 6, 29, 33"
5923,"2, 6, 9"
20587,"4, 7, 31"
25431,"1, 2, 9, 17, 33"
310,"4, 39"
29876,"1, 4, 9, 19, 26, 28, 29"
5052,"1, 7, 19, 29"
19431,"4, 8, 32"
18953,"17, 35"
25429,"1, 4, 8, 26, 28, 30, 39"
10908,4
31044,"9, 16, 17"
22847,7
8316,"4, 23, 30, 37, 38"
12141,"9, 16, 35"
4689,21
28811,"4, 23, 29"
624,"1, 4, 8, 11, 33"
5085,"26, 34, 35, 37"
12677,"1, 29"
2781,"22, 25, 39"
2476,"7, 11, 26, 28"
6268,26
10718,"7, 20, 29"
25635,"4, 29, 36"
30648,"2, 4, 16"
17209,16
14367,33
3787,"4, 29, 38"
5515,"19, 29"
1349,"1, 19, 29, 33"
32171,"2, 9, 17, 28"
32353,4
7164,"4, 9, 35"
1106,"4, 25"
5178,"1, 13, 20, 38, 39"
23179,"4, 39"
31137,"1, 17"
32248,"1, 13, 27, 38"
33281,4
32805,4
10796,"4, 8, 28, 37"
2291,"1, 2, 8, 19, 29"
28925,"4, 16, 39"
32826,21
5503,16
20855,"5, 14, 21"
4534,"1, 29, 38"
4907,29
10766,"2, 4, 22, 24, 33"
9445,19
515,"1, 2, 9, 17, 39"
4126,21
8409,4
1838,"7, 26, 28, 31"
21649,35
3176,"2, 7, 9, 14, 17, 21, 29, 39"
9575,9
17787,"29, 30"
30851,"19, 23, 35"
2095,"2, 29"
33734,"13, 27"
3759,"4, 26, 28"
2245,"7, 26, 29"
23151,"21, 31, 35"
32343,"9, 21"
4685,"9, 28"
29801,7
10261,4
4615,"2, 9, 16"
2536,"7, 9, 17, 26, 29, 31"
25077,21
3764,"1, 6, 29, 33"
2754,"1, 2, 29"
2575,"2, 16, 35"
3525,"1, 5, 14, 21, 29"
32747,21
22099,"10, 16"
2483,"1, 2, 18, 27"
3576,"2, 9, 16"
29517,"16, 29"
1097,"7, 8, 11, 13, 19, 39"
17719,"4, 17, 31"
18729,"26, 28, 34"
18365,"4, 19"
1155,"2, 4, 29, 36"
22381,"4, 9, 16"
10736,"9, 17, 31"
28715,"1, 21, 29"
3398,"1, 18, 29, 38"
25889,"2, 4, 16, 29"
546,"7, 26, 28, 39"
6076,"4, 7, 37"
8939,"21, 29, 36"
29974,"11, 28, 31, 41"
32745,21
24817,"33, 37"
15577,"9, 16"
19581,"9, 29, 30"
1084,"7, 26"
12755,"9, 17, 21"
25113,21
8130,"2, 4, 19, 29"
2468,"7, 26"
16345,"1, 2, 4, 18, 33"
18039,"8, 11, 26"
25441,"4, 31, 35"
15505,9
1786,"4, 8, 26, 28"
32563,"9, 36"
17871,"4, 26, 28"
1267,"2, 9, 27, 33"
2163,"1, 4, 8"
5157,"1, 2, 5, 13, 20, 22, 33, 39"
7156,"1, 2, 29, 36"
10501,"4, 39"
29823,"4, 23"
23483,21
8490,"1, 2, 4, 9, 16, 23, 37"
10691,21
19871,"1, 9, 39"
33709,"1, 6, 9, 17, 39"
2775,"1, 14, 19, 25, 29"
4917,29
881,"4, 8, 26, 28"
1284,"4, 9"
9978,"1, 29"
2305,"19, 23, 29"
23099,"4, 19, 29"
23621,"26, 35"
1167,"1, 13, 30"
5027,"2, 4, 16"
18205,"4, 35"
9829,"5, 14, 25"
23825,"1, 2, 9, 10"
12665,4
3080,"1, 23"
8921,"1, 21, 38"
3060,"1, 19, 29"
33392,"4, 23, 28, 34"
319,"4, 8, 9, 26"
27997,17
32600,"21, 26"
3726,"1, 2, 7, 13"
1036,"13, 26, 31, 39"
1150,"1, 2, 9, 17, 39"
3258,"14, 29, 36"
17351,"4, 35"
33201,4
216,"4, 26"
6704,"1, 2, 8, 9"
4471,2
8337,"1, 9, 13"
7668,26
29758,"1, 4, 18, 22, 38, 39"
24109,"21, 39"
7174,16
19447,9
28815,"4, 23, 29"
1269,"1, 6, 14"
6985,"25, 26, 39"
7420,"7, 25"
14537,9
31827,"2, 4, 9"
8855,9
31977,"7, 21, 26, 35"
32349,"4, 16"
4091,35
31865,"4, 26, 28"
4460,"5, 25"
328,"7, 21, 26, 31, 35"
9385,"1, 19, 29, 36"
8668,8
31072,"4, 21"
21067,"4, 31, 35"
25049,"1, 4, 9"
3849,4
28227,"7, 8"
6718,"1, 2, 20, 29"
27789,"7, 9, 21, 35"
12145,"4, 16"
10799,21
8551,"4, 29, 33"
3104,"1, 29"
12569,"17, 28, 31"
9940,"7, 17"
2079,"2, 4, 8, 9, 17"
25999,"4, 23, 28, 30"
3630,"4, 17, 28, 29, 31, 38"
30886,21
23423,"4, 8, 26, 28, 30"
33164,"4, 9, 39"
4097,"13, 21"
31890,"4, 17, 23"
12135,"2, 25, 29"
2906,"1, 19, 29, 36"
1037,"1, 9, 17, 39"
6641,"4, 21"
6809,14
4264,"1, 29"
5920,"2, 4, 9"
19397,"4, 9, 17"
8181,29
6443,"1, 2, 4, 8"
294,"2, 4, 7, 19, 20, 29, 36"
19521,21
8252,"1, 19, 29, 33"
9646,"1, 3, 30, 37"
31064,"1, 29"
22497,"9, 16"
12971,"17, 31"
1947,"1, 9, 19"
6993,4
1740,"1, 7, 24, 30"
321,"1, 4, 8, 29"
28247,"4, 21"
6311,"4, 16, 17, 28"
9239,"1, 29"
5293,"1, 2, 7, 26, 29"
12881,"4, 7, 11, 26, 29"
23903,"4, 26"
8707,"19, 29"
32338,21
5931,"2, 4, 9"
15423,21
3205,8
3669,"2, 16"
3461,"2, 9"
9264,"7, 17, 31"
11543,21
2465,"1, 2, 4, 20, 21, 33"
32748,21
13195,"9, 21"
1769,"1, 4, 23, 29"
22735,10
3095,"4, 8, 39"
24179,21
5640,"7, 8, 26"
13691,7
5263,21
12851,"1, 2, 29"
25875,4
32382,7
2183,"4, 33, 37"
29291,"1, 6, 21"
6419,"4, 8, 26, 30"
7953,"2, 9, 17, 19, 21, 26, 29, 38, 39"
27417,"11, 28, 31, 41"
858,"7, 19, 20, 26, 29, 35"
31109,"4, 26, 28, 31"
29778,21
31035,"1, 4"
1991,19
8667,"9, 21"
7461,"4, 9"
8443,"4, 17, 31"
14045,"4, 35"
1912,"26, 28, 34"
10679,"4, 21"
28991,25
8724,"9, 21"
31362,"7, 39, 40"
31846,"10, 28"
1711,"2, 4, 8, 26, 29"
6798,16
1226,"1, 2, 4, 7, 26, 29, 36"
7257,"7, 9, 25"
1148,"13, 14, 39"
19133,"4, 35"
15743,"2, 4, 39"
33798,"28, 37"
7771,"9, 16, 21"
9274,"1, 19, 29, 38"
4158,21
5785,9
18109,"4, 23"
3157,"1, 4, 8, 9, 11, 17, 26"
8213,4
3805,17
3264,8
275,"4, 8, 11, 26"
361,"7, 26"
32898,"1, 19, 36"
20961,"1, 2, 9"
1098,"2, 4, 9, 33"
1378,"1, 18, 27"
1227,"6, 13, 14, 29, 33, 36, 39"
8176,4
30909,"2, 9, 21, 26"
366,"1, 2, 4, 8, 29"
1351,"1, 24, 29"
1268,"1, 7, 38"
33548,4
2607,"1, 2, 4, 29"
2292,"1, 2, 29"
12157,"1, 20"
5918,"6, 7, 9, 14, 17, 22, 25, 31, 39"
2065,"1, 19, 20, 29, 36"
18557,"1, 7, 20"
11043,"1, 29, 33"
307,"4, 9, 16"
1908,"26, 34"
9878,"2, 9, 16, 17"
31631,9
3480,"1, 29, 31"
13673,"13, 31"
32961,"1, 19, 29"
15769,9
33775,"1, 27"
23679,"4, 31, 35"
17965,"1, 19, 29"
9528,"2, 16, 19, 29, 33"
6800,"1, 19, 29, 33"
2882,"2, 9, 13, 16, 29"
15749,35
33236,21
31018,"4, 23, 28, 30"
11795,"21, 41"
24855,"28, 35"
22835,"4, 28"
10217,17
5472,"4, 7, 35"
2527,"1, 4, 8, 9, 17, 26, 29, 33"
31793,"4, 17"
4688,"4, 8, 26"
4130,"4, 23, 28"
32772,"10, 16"
1245,"1, 6, 7, 14, 29, 31, 39"
32521,"4, 10, 16"
31790,"4, 19, 24, 29"
56,"2, 9, 29, 33"
1665,"1, 19, 29"
4522,"1, 24"
18599,"4, 31"
3763,"1, 6, 29, 33"
17397,"4, 8, 28, 35"
2382,"1, 19, 20, 29"
1623,"1, 4, 28, 29"
4210,"7, 20"
16317,"4, 28, 30"
3267,9
28959,"7, 26, 35"
5415,"7, 13, 20, 26, 32, 35"
32695,
9087,"1, 4, 9, 19, 23"
29323,35
1643,"1, 4, 19, 29"
1625,"2, 4, 8, 20, 26, 29, 36"
16506,21
3685,21
32750,21
6189,"2, 29"
17127,"4, 19"
32139,"21, 25"
9732,21
824,"4, 8, 17, 26, 28"
22983,"4, 9, 16, 39, 41"
30133,7
9045,"2, 5, 16"
17141,1
16636,"4, 28"
7915,"4, 23"
1644,"9, 26"
14347,"1, 7, 13, 27"
8706,"4, 29"
5090,"1, 19, 24, 29"
10701,"1, 2, 29, 36"
15133,"1, 2, 8, 9, 23, 33"
31318,"1, 2, 9, 19"
7139,"9, 29"
8333,9
24275,"4, 30"
31738,"4, 28, 31"
21641,"1, 21"
8241,"4, 8, 10"
11763,"1, 8, 37"
12133,"25, 29"
3498,"1, 6, 13, 18, 27"
2616,16
9393,"1, 17"
10545,"1, 9, 39"
20913,"17, 21"
982,"4, 8, 23, 28"
9409,"19, 29"
30289,35
17733,"4, 35"
1928,"1, 2, 30"
4012,"1, 21"
24975,35
5501,"1, 5, 23"
1220,"26, 29"
2072,"2, 4, 21"
510,"4, 7, 11, 26, 28"
28419,"1, 4"
18643,21
8936,7
28665,35
19727,21
1939,"2, 4, 9, 19"
33508,"9, 10, 14, 22, 23, 25"
3820,"21, 29"
30813,"4, 26, 28"
15795,"1, 16, 29, 33"
18419,4
7518,"16, 21, 35"
29943,"5, 21"
26079,"4, 29, 30"
19519,21
33911,"4, 21"
7466,4
9205,"4, 30, 37"
11715,4
12237,"8, 21"
3235,"1, 29, 33, 36, 38"
10519,"21, 23"
1440,"2, 4, 33, 39"
8963,"2, 4, 16"
1790,"1, 4, 8, 20, 26, 29"
4660,"4, 9, 13, 35"
21081,13
1223,31
30053,35
30746,"4, 17, 35"
22295,"9, 13, 26, 31"
9627,4
33244,"4, 39"
29770,21
2910,"4, 8"
34367,"4, 33, 35, 37"
6355,4
6792,"4, 19, 23, 29"
1154,"2, 7, 29"
676,"7, 26"
6412,21
16405,4
23551,"4, 35"
6721,1
17693,21
19187,21
33905,21
668,"4, 11, 26"
32256,"9, 17, 21, 26, 28, 29, 31"
13233,4
2091,"26, 31"
9167,8
20557,4
23781,4
33985,"1, 39, 41"
7122,"29, 36"
5889,"1, 9"
28537,"1, 6, 9, 17, 39"
1115,"26, 31"
2600,"1, 2, 7, 19, 29, 33, 36"
1620,"2, 4, 29"
5907,"2, 9, 29"
5260,"2, 16"
1767,"14, 25, 29"
30499,35
8722,"9, 21"
9608,4
4923,"1, 18, 38"
23213,"4, 15, 35"
5875,"4, 6"
2346,"1, 5, 7, 14, 18, 25, 30"
5842,4
3990,2
16023,"26, 31"
12101,"17, 21"
23229,4
29834,"7, 37"
16381,9
1866,"1, 2, 9, 17, 26, 33, 39"
27613,4
32571,"4, 35"
22137,"1, 6"
5620,"1, 19, 26"
33105,4
16648,"1, 4, 16"
29707,21
27757,"4, 26, 35"
5167,"7, 26"
3152,"1, 2, 25, 29"
2782,"1, 2, 9, 17, 33"
32954,"4, 35, 39"
832,"19, 29"
3390,"2, 9, 29"
20463,2
23837,"1, 39, 40"
3573,"17, 23"
17891,"21, 35"
31777,"30, 35"
32879,"2, 9, 15, 26"
4823,14
9279,"7, 16"
32947,"7, 35, 37"
3025,"1, 9, 17"
3968,"2, 9"
1685,"1, 2, 4, 33"
13255,2
7561,4
2080,"1, 4, 17, 23, 29"
2261,"14, 25, 29"
16255,2
9708,"1, 19, 20, 29"
24995,21
31143,"4, 30, 35"
32735,7
786,"4, 9, 28"
23895,"4, 13, 30"
8664,"1, 2, 4, 9, 10"
3863,"4, 17, 31"
3192,"1, 2, 9, 29"
30358,"28, 35"
8631,"4, 35"
16319,"4, 26, 28, 30, 35"
1664,"1, 2, 22, 29, 33, 39"
6787,"1, 7, 9, 31, 39"
11717,"2, 4, 9, 23"
4452,"4, 26"
13299,"4, 7, 22, 26, 28, 35"
2574,"2, 9"
8972,"17, 31"
4318,"1, 6, 9, 29"
1989,4
2727,"1, 4, 17, 28, 31"
16798,"1, 2, 16, 19"
1176,"1, 2, 9"
1973,"5, 22, 39"
29772,"5, 21"
11735,"9, 29"
983,4
3499,"2, 29, 33"
1927,"1, 18, 28, 38"
32755,21
28439,21
30080,1
27503,"1, 29"
2525,"4, 8"
8619,"8, 21"
16183,"4, 23"
26085,"4, 8, 20, 30, 35"
2731,"1, 19, 23"
7985,"9, 13"
31972,13
5270,"1, 19, 29"
33746,"4, 37"
30382,"1, 4, 7, 9, 19, 26, 29"
7786,"1, 2, 9"
20705,"21, 23"
24637,"4, 8, 29"
2365,"2, 9, 17"
4540,"1, 19, 29"
2308,"7, 8, 11, 13, 19, 39"
7807,"4, 17, 31, 35"
16377,"4, 35"
574,"9, 19, 29"
33366,"1, 6"
12399,"1, 29"
32454,"4, 33, 37"
10904,"2, 9"
9365,"1, 2, 4, 9"
32853,21
31710,"1, 9, 29"
8526,29
19185,21
1775,"1, 2, 7, 9, 17"
2599,"1, 2, 7, 19, 29, 33, 36"
15391,"4, 8, 26, 28, 29, 30"
13373,35
31830,21
29757,"16, 21"
19237,"9, 21"
5492,"29, 35"
1712,"19, 29, 33"
1743,"1, 4, 23, 29"
9667,21
5662,21
9521,"1, 2, 9"
7248,"19, 36"
1076,"1, 2, 9"
1692,"7, 11, 26"
3843,"1, 9"
1586,"2, 19"
4908,"7, 23, 31"
30199,21
8920,14
12723,"22, 29, 40"
8231,"17, 23"
12907,"9, 13, 39"
21773,31
5372,"2, 19, 29"
30091,"1, 9, 39"
33771,"1, 4, 28"
1992,"1, 4, 19, 28"
9502,21
23259,"1, 19, 29, 36"
31769,13
2278,"4, 17"
6907,4
20667,"19, 20"
3328,"4, 8, 17"
23595,"4, 29, 36"
21009,"1, 8, 37"
28631,1
6607,"2, 9"
21775,"4, 26, 28, 35"
3430,"1, 19, 29"
29585,"21, 25"
17267,"4, 22, 38"
1933,1
10958,"4, 31"
31300,21
1271,"4, 8"
21421,17
15937,"1, 9, 33"
9826,21
4103,3
3736,"4, 9"
23029,"4, 9, 21"
3821,"21, 29"
2522,"2, 4, 17, 29, 33"
2311,2
31073,4
1766,"1, 9, 18"
10813,"4, 7, 35"
16169,"4, 35"
4967,"1, 29, 38"
30967,"9, 14, 39"
31157,"4, 21"
31467,"1, 19"
2876,"9, 16"
17387,4
5878,"9, 29"
4104,4
4929,"1, 19, 29"
33213,"4, 6"
6513,"21, 36"
15127,31
10373,"26, 29"
4718,8
281,"4, 19, 26"
11087,"1, 19, 23, 29"
13041,"1, 16"
3625,"1, 14, 18, 38, 39"
13407,9
8554,"7, 13"
13249,"2, 4, 33"
33549,4
21427,"4, 23, 28, 30"
1936,"4, 26, 29"
3496,"9, 13"
31549,"4, 35"
21771,31
16247,"22, 31"
32564,"1, 17, 33"
30920,29
5232,1
10375,7
4147,"9, 16"
21821,"1, 13, 19"
9053,"1, 20, 29"
13309,9
33274,4
13427,"35, 36"
611,"29, 35"
16251,"1, 2, 20, 29"
6038,"19, 29"
1183,"1, 8, 18, 33, 38"
1442,"1, 2, 9, 13, 29, 39"
16936,4
695,"4, 26, 35"
9629,"1, 2, 19, 29, 33"
17513,"11, 28, 31, 41"
11511,21
25943,9
8659,"16, 21"
1831,"1, 2, 29"
31310,4
6266,"7, 28, 35"
31377,"35, 39"
1058,"2, 4, 13"
2078,"2, 9, 29"
21715,21
625,"4, 26"
619,"2, 6, 7, 29, 33, 39, 40"
2767,"9, 16, 25, 35"
6947,"4, 29, 35"
1411,"2, 4, 8, 19, 29, 36"
5330,1
2056,"1, 29, 33, 36, 38, 39"
33912,"4, 21"
21267,35
13693,"1, 19, 23, 29, 38"
17293,"1, 21, 29"
22293,21
32438,"7, 14, 22, 25"
10520,"4, 23"
10735,"4, 29, 36"
2094,"1, 19, 29"
19469,"4, 28, 33, 39"
32595,"2, 9"
9561,4
31966,"1, 30, 39"
6835,13
1342,"1, 7, 14"
5053,"1, 29, 38"
7453,8
8669,"21, 35"
2837,"1, 4, 19, 29"
19233,35
4458,16
8628,"9, 21"
3684,29
32608,"2, 9"
32618,"9, 21, 29"
33187,
31252,"21, 35"
4058,"1, 2, 19, 29"
21055,"21, 28"
8697,21
9741,"4, 8, 26, 30"
816,"4, 19, 20, 29"
2529,"2, 4, 9, 23"
25873,"1, 9, 18"
991,"1, 4, 8, 17, 26"
5926,"17, 22, 28"
8898,1
5647,"8, 11, 28"
10463,"1, 29"
30463,"6, 9, 14, 39"
20713,"4, 13"
2081,"4, 17, 33"
29825,"4, 31, 35"
11661,"1, 4, 19, 29"
13141,4
7314,"2, 9, 16"
19945,4
30234,"21, 36"
8643,"4, 7, 8, 26, 30"
5648,"4, 30"
3127,"1, 2, 4"
5237,"1, 7, 29"
10313,9
4042,"1, 4, 8, 17, 28"
33011,"4, 9, 23"
10391,"2, 4, 15"
6667,21
6184,"6, 39"
11269,"1, 19, 29"
8660,"4, 16, 21"
32191,39
3473,23
25891,"2, 4, 16, 29"
11789,"9, 16, 17"
4709,16
31908,21
29822,"4, 23"
13089,4
4939,"4, 23"
9361,"19, 21"
8162,"9, 14, 22"
3886,"2, 4, 33"
30425,21
7155,"8, 37"
5624,"1, 2, 14, 20"
1811,"1, 29, 36"
19137,21
32761,21
27793,21
6305,"21, 28"
6684,4
32699,4
22943,"1, 2, 9"
2069,"2, 9"
25639,21
21591,"9, 21"
31880,21
1776,"18, 38"
9324,"2, 4, 18, 19"
1611,"2, 7, 14, 20, 22, 25, 29, 33, 39"
17707,"4, 23"
28077,35
1759,"1, 2, 13, 29, 33"
32875,4
8704,"9, 16, 21"
1622,"1, 9, 13, 17"
17811,9
24011,9
21089,21
23375,21
3640,"1, 4, 8"
23835,"7, 29, 36"
24199,21
354,"4, 8, 17, 29"
28775,"9, 37"
28813,"4, 23"
17245,"21, 39"
15893,"4, 31"
13259,17
2780,"1, 2, 4, 28, 39"
7524,13
33910,21
30576,21
28401,"19, 23, 35"
6390,29
32781,21
10407,35
12603,7
3929,"4, 39"
1745,"1, 2, 24, 33"
1244,"1, 7, 19, 29, 39"
2053,"2, 4, 9, 29, 33"
4150,"4, 23, 29, 36"
10417,14
31618,"28, 35"
5051,"1, 19"
22469,"16, 21"
3743,"22, 23, 41"
2785,"1, 7, 20, 29, 31"
1027,"1, 29, 33, 38"
1338,"1, 14, 29"
12501,"4, 29"
31904,"1, 33, 38"
10780,"1, 19, 29, 37"
6777,21
24123,"4, 19, 29"
21663,"1, 27, 29"
20869,"4, 9"
25271,35
3070,"1, 9, 19, 20, 29, 36"
24437,"4, 35"
11447,39
2453,"1, 7, 19, 20, 29"
13083,35
1160,"1, 19, 29"
34013,"2, 4"
20329,"1, 4, 24, 30, 40"
19925,"4, 28"
6978,"7, 14, 29"
22225,"4, 8, 9"
16371,"4, 35"
11659,"2, 4, 9, 33"
7862,19
2384,"4, 8, 39"
32737,"4, 38"
8220,"4, 16"
25991,9
2058,"1, 4, 19, 23, 28, 29"
9650,21
8626,"21, 35"
24321,21
3661,"1, 26, 29"
2524,"1, 2, 4, 8, 17"
5799,"4, 26, 28, 35"
4398,9
19337,35
8297,"1, 19, 29"
1656,"4, 16"
5193,16
23917,21
2779,"7, 28"
1343,"1, 7, 14"
9861,"1, 23"
1667,"1, 29, 33, 39"
2220,"7, 34"
503,"2, 7, 9"
25975,"4, 16"
33544,"4, 16, 37"
13375,35
1708,"1, 9"
22093,"1, 21"
33449,5
1937,"7, 9, 13, 39"
24201,21
19287,21
3511,"1, 18, 30, 38"
15653,"16, 21"
1052,"1, 2, 33, 39"
18231,8
26015,"4, 16"
1105,"4, 25"
25293,"17, 21"
10258,4
434,"1, 2, 9"
7721,"2, 4"
11799,22
20857,21
24197,21
29515,"4, 29, 35"
30766,3
6061,"9, 14"
1820,"1, 2, 19, 29"
13857,21
9662,"14, 25"
4927,"2, 7"
30862,
7374,7
305,"1, 4, 33"
2839,"1, 4, 19, 29"
22411,"21, 26"
2622,"1, 20, 29, 36"
6797,16
30534,21
22955,"4, 9"
10347,"4, 9, 31"
964,"4, 8"
18133,4
5631,"7, 27"
11189,21
30826,"4, 35"
15535,"30, 35"
5447,"21, 26, 28, 31"
33462,"4, 28"
1741,"4, 8"
29353,"2, 9, 21"
10360,"1, 33, 37"
33170,7
33909,21
17697,"4, 13, 19, 24, 35"
30324,"16, 39"
31498,"4, 28, 35"
30394,35
10355,"2, 4, 36"
1640,"7, 9, 26, 29, 31, 34, 39"
1216,"7, 26, 34"
7504,"7, 26"
25439,"4, 35"
10838,"4, 28, 33"
7450,4
2528,"2, 8, 9"
32950,19
12993,21
13479,"4, 29, 36"
4098,2
13971,9
31519,"4, 37"
8701,"4, 35"
3429,"19, 29"
2258,"4, 19, 29, 33"
10801,"4, 28, 29"
2482,"1, 19, 29"
1613,"4, 9"
31165,7
22467,"16, 21"
2391,"2, 4, 9, 19"
2538,"7, 9, 22, 26, 28"
2249,"1, 2, 9"
29141,4
10105,"1, 2, 9, 29"
22205,"33, 37"
18603,"2, 4"
9170,"19, 23, 29, 36"
22841,5
19239,"9, 21"
6525,"4, 35"
18831,"5, 14, 21"
31568,21
24181,"21, 28"
23061,"9, 21"
2719,"1, 4, 9, 16, 26"
20581,"4, 22, 23"
5632,9
2455,29
9392,"2, 9"
17849,4
31807,4
10511,"13, 35"
2364,"1, 2, 19, 24, 29"
7511,"9, 25"
15021,"7, 31"
32886,37
28041,"2, 13, 26"
3597,"4, 7, 9, 17, 26"
1252,"1, 2, 7, 13, 22, 26, 29"
25973,"4, 16"
2082,"26, 35"
32588,7
7296,21
21471,"21, 29"
31747,"4, 16"
24315,"16, 21"
24719,"1, 9, 33"
25591,"1, 2, 33, 39"
33578,"9, 21"
18375,4
23157,"17, 21"
30489,"4, 23, 28, 30"
32856,"21, 36"
24237,37
24139,"21, 39"
4827,11
20951,"35, 36"
32854,"4, 21"
6937,"7, 9"
7244,4
19481,"19, 21, 29"
27949,"9, 17"
8773,"16, 21"
2790,"4, 8, 28"
13519,4
6491,"21, 35"
33803,"6, 13, 39"
9910,"16, 21"
2003,"1, 19, 22, 29"
10979,"4, 37"
29850,1
19217,21
17048,"1, 29, 38"
32749,"5, 21"
7451,4
9850,16
10104,"22, 29"
8752,21
10941,21
30473,"2, 7, 36"
3517,"4, 35"
1982,35
31115,"4, 23"
3817,"29, 36"
8682,14
32084,"4, 28"
7482,"26, 28"
23079,"26, 35, 39"
7255,4
31641,21
22473,"16, 21"
31624,16
9967,"11, 28, 30"
5246,"4, 17, 31"
1627,"2, 8, 19, 29"
13369,4
5549,"1, 4, 8, 23"
28987,
19755,"4, 16"
16373,"4, 35"
1772,"9, 20, 28, 29"
33692,"4, 7"
8696,21
7258,"9, 25"
19977,"1, 19, 20, 29, 36"
8731,"21, 35"
2941,"1, 19, 29"
2521,"1, 19, 29"
11389,"4, 9, 31"
8782,"9, 16, 21"
32346,"9, 21"
19219,
31107,35
29955,21
7782,4
2737,"1, 7, 38"
19207,"4, 17"
8710,"4, 29"
6183,9
28809,"4, 23"
31494,"4, 19, 23"
17161,"4, 35"
19279,"1, 19, 21, 23, 29"
3772,"19, 29"
2591,"2, 13, 27, 33"
1515,"4, 23, 29, 33, 38"
7423,9
12295,2
30251,"1, 21"
15891,"31, 39"
32934,"4, 14, 39"
21107,"1, 19"
29609,1
3320,31
30428,21
18425,4
2088,"2, 29, 36"
19171,"19, 29, 33"
5873,1
20547,29
12789,"9, 16, 21"
33103,"14, 31, 39"
2147,"4, 14, 26, 29"
6131,4
2317,"4, 8"
17843,"1, 4, 24"
8718,"7, 21"
7528,9
23935,"1, 33, 38"
7497,13
13515,4
27687,"4, 16"
3605,"1, 18, 26, 31"
32764,21
31439,"4, 28"
8774,9
33245,"4, 35"
15525,21
3026,"4, 7, 26, 29"
20919,"31, 41"
6939,"9, 29"
4252,"1, 2"
32606,"4, 9, 39"
12599,"7, 31"
1725,"4, 7, 26, 28"
24633,21
28717,2
30840,"4, 19, 23"
32697,"9, 11, 13, 26, 31"
1341,"1, 7, 14"
1340,"14, 30, 39"
16656,"1, 8, 11, 17"
1819,"14, 19, 29"
28057,"1, 2, 4"
8772,"16, 21"
6843,2
8717,21
3596,"1, 29"
25393,"1, 29"
30600,"4, 8"
27437,"2, 9, 16"
1059,"1, 2, 4, 29, 38"
10674,4
4391,"2, 20"
29956,5
27927,"4, 28, 35"
7475,"26, 28, 31"
32789,"21, 39, 41"
29629,
7523,"4, 13, 20"
7569,4
8993,"8, 26"
6318,"4, 8, 17, 19, 23"
13085,35
29946,21
29771,"5, 21"
29673,4
18723,"1, 30, 39"
21215,"1, 8, 18"
30739,"4, 8"
30341,5
2462,"1, 18"
15533,35
31309,5
12561,"1, 4"
2983,"2, 6, 7, 9, 14, 22, 25, 28, 39"
1075,4
5826,37
7448,4
21607,"9, 21"
1285,"19, 20, 29"
10954,"19, 23, 29"
28241,"1, 13, 16, 20"
1596,"1, 4, 8, 23, 33, 37, 38"
1528,"4, 19, 29"
28305,"19, 29"
9356,"1, 2, 9"
1705,"2, 7, 14, 29, 33, 39"
2897,4
7060,"19, 29, 36"
32289,"1, 29"
34324,1
7530,9
28355,"16, 21"
2765,"1, 20"
32344,21
14743,4
8679,"4, 16, 21"
31102,10
25377,35
4176,"1, 4, 37"
5304,"4, 16, 35"
2054,"9, 17, 31"
21875,21
19209,"5, 9"
21717,21
1949,"7, 26"
33693,"4, 22"
14023,21
30075,21
3463,29
12865,4
32811,21
5869,1
16389,"2, 4, 16, 29"
15389,"4, 30"
30160,"16, 21"
7449,4
17163,"4, 35"
11729,4
25545,"16, 21"
31426,"4, 28, 35"
13087,4
5025,"1, 4, 8, 23"
30105,16
28639,5
31108,21
30162,"16, 21"
1751,"1, 4, 9"
31512,35
28653,
22471,"16, 21"
8935,"4, 29"
3882,"19, 29, 39"
13439,"2, 39"
7243,"4, 5"
30336,5
28531,"4, 29, 33"
18457,"4, 7"
32767,21
7488,9
30947,"13, 39"
15045,"4, 7, 14, 25, 26"
14479,"9, 17, 28"
14563,"4, 17"
29701,4
15529,21
8719,"21, 35"
6935,35
15545,"4, 16"
13441,9
25461,21
537,"1, 2, 18, 29"
17353,13
9509,"14, 21, 22, 25, 31, 39"
29347,35
32813,21
32377,1
30782,"4, 8, 9, 23"
30433,21
1455,"1, 13, 27, 39"
6827,9
12521,21
30850,"29, 36"
33512,"4, 29"
6856,21
28245,"4, 21"
17395,1
6090,"1, 17, 18"
1833,"1, 2, 29"
30948,14
24443,"4, 35"
27785,"1, 4, 19"
